S/N,Date,T1,T2,T3,T4,T5,T6,Time
53090,1/23/2021,23.87,22.56,22.12,22,22.62,22.19,12:10:35
53091,1/23/2021,23.87,22.56,22.12,22,22.62,22.19,12:10:47
53092,1/23/2021,23.94,22.62,22.06,21.94,22.62,22.12,12:10:58
53093,1/23/2021,23.94,22.56,22.06,22,22.62,22.19,12:11:10
53094,1/23/2021,24,22.56,22.12,22,22.62,22.25,12:11:21
53095,1/23/2021,24,22.56,22.12,22,22.62,22.19,12:11:33
53096,1/23/2021,23.87,22.56,22.12,22,22.62,22.25,12:11:44
53097,1/23/2021,23.94,22.56,22.12,22,22.62,22.19,12:11:56
53098,1/23/2021,23.94,22.56,22.12,22,22.62,22.19,12:12:08
53099,1/23/2021,23.87,22.56,22.12,22,22.62,22.19,12:12:19
53100,1/23/2021,23.94,22.5,22.12,22,22.62,22.19,12:12:30
53101,1/23/2021,23.87,22.56,22.12,21.94,22.62,22.12,12:12:42
53102,1/23/2021,23.87,22.56,22.12,22,22.69,22.19,12:14:49
53103,1/23/2021,23.87,22.56,22.12,21.94,22.62,22.19,12:14:49
53104,1/23/2021,23.87,22.56,22.12,21.94,22.62,22.19,12:15:00
53105,1/23/2021,23.87,22.5,22.12,21.94,22.69,22.19,12:15:12
53106,1/23/2021,23.81,22.56,22.12,21.94,22.69,22.19,12:15:23
53107,1/23/2021,23.81,22.56,22.12,21.94,22.69,22.19,12:15:35
53108,1/23/2021,23.81,22.5,22.12,21.94,22.62,22.19,12:15:46
53109,1/23/2021,23.87,22.5,22.12,22,22.62,22.12,12:15:58
53110,1/23/2021,23.81,22.56,22.12,22,22.62,22.19,12:16:09
53111,1/23/2021,23.75,22.56,22.19,22,22.69,22.12,12:16:21
53112,1/23/2021,23.81,22.5,22.12,22,22.62,22.19,12:16:34
53113,1/23/2021,23.81,22.5,22.12,22,22.62,22.19,12:16:52
53114,1/23/2021,23.81,22.56,22.12,22,22.69,22.12,12:17:04
53115,1/23/2021,23.81,22.56,22.12,22,22.62,22.12,12:17:15
53116,1/23/2021,23.81,22.56,22.19,22,22.62,22.19,12:17:27
53117,1/23/2021,23.81,22.56,22.19,22,22.62,22.19,12:17:38
53118,1/23/2021,23.81,22.56,22.12,22,22.62,22.19,12:17:50
53119,1/23/2021,23.87,22.56,22.19,22,22.69,22.12,12:18:01
53120,1/23/2021,23.81,22.56,22.19,22,22.69,22.19,12:18:13
53121,1/23/2021,23.87,22.56,22.12,22,22.62,22.19,12:18:24
53122,1/23/2021,23.81,22.56,22.12,22,22.69,22.19,12:18:36
53123,1/23/2021,23.87,22.56,22.12,22,22.62,22.19,12:18:48
53124,1/23/2021,23.87,22.56,22.12,22,22.69,22.12,12:18:59
53125,1/23/2021,23.87,22.62,22.12,22,22.62,22.19,12:19:11
53126,1/23/2021,23.87,22.56,22.12,22,22.69,22.19,12:19:22
53127,1/23/2021,23.87,22.56,22.12,22,22.69,22.19,12:19:34
53128,1/23/2021,23.87,22.5,22.12,22,22.62,22.19,12:19:45
53129,1/23/2021,23.87,22.56,22.12,22,22.69,22.19,12:19:57
53130,1/23/2021,23.87,22.56,22.12,22,22.62,22.25,12:20:09
53131,1/23/2021,23.87,22.56,22.12,22,22.62,22.19,12:20:20
53132,1/23/2021,23.81,22.56,22.12,22,22.62,22.19,12:20:31
53133,1/23/2021,23.81,22.56,22.12,22,22.62,22.12,12:20:43
53134,1/23/2021,23.87,22.56,22.12,22,22.62,22.19,12:20:55
53135,1/23/2021,23.87,22.56,22.12,22,22.62,22.19,12:21:06
53136,1/23/2021,23.81,22.56,22.12,22,22.62,22.19,12:21:18
53137,1/23/2021,23.75,22.56,22.12,22,22.62,22.12,12:21:29
53138,1/23/2021,23.81,22.56,22.12,22.06,22.62,22.19,12:21:40
53139,1/23/2021,23.81,22.56,22.12,22,22.62,22.19,12:21:52
53140,1/23/2021,23.87,22.5,22.12,22,22.62,22.19,12:22:03
53141,1/23/2021,23.87,22.56,22.12,22,22.62,22.19,12:22:15
53142,1/23/2021,23.87,22.56,22.12,22,22.69,22.19,12:22:26
53143,1/23/2021,23.87,22.56,22.12,22,22.69,22.19,12:22:38
53144,1/23/2021,23.87,22.56,22.12,22,22.62,22.19,12:22:49
53145,1/23/2021,23.81,22.56,22.12,22,22.62,22.19,12:23:01
53146,1/23/2021,23.94,22.56,22.12,22,22.62,22.25,12:23:12
53147,1/23/2021,23.81,22.56,22.12,22,22.62,22.19,12:23:24
53148,1/23/2021,23.87,22.5,22.12,22,22.62,22.12,12:23:36
53149,1/23/2021,23.81,22.56,22.12,22,22.69,22.19,12:23:47
53150,1/23/2021,23.87,22.56,22.12,22,22.69,22.19,12:23:59
53151,1/23/2021,23.81,22.56,22.12,22,22.62,22.19,12:24:10
53152,1/23/2021,23.81,22.56,22.12,22,22.62,22.19,12:24:22
53153,1/23/2021,23.87,22.56,22.12,22,22.62,22.12,12:24:33
53154,1/23/2021,23.81,22.56,22.19,22,22.62,22.25,12:24:45
53155,1/23/2021,23.87,22.56,22.12,21.94,22.69,22.19,12:24:56
53156,1/23/2021,23.81,22.56,22.12,22,22.62,22.19,12:25:08
53157,1/23/2021,23.87,22.56,22.12,22,22.69,22.19,12:25:20
53158,1/23/2021,23.81,22.56,22.12,22,22.62,22.19,12:25:31
53159,1/23/2021,23.81,22.56,22.19,22,22.69,22.19,12:25:42
53160,1/23/2021,23.87,22.56,22.12,22,22.69,22.19,12:25:54
53161,1/23/2021,23.81,22.56,22.12,22,22.75,22.19,12:26:05
53162,1/23/2021,23.81,22.56,22.12,22,22.69,22.19,12:26:17
53163,1/23/2021,23.87,22.56,22.12,22,22.69,22.19,12:26:28
53164,1/23/2021,23.87,22.56,22.12,22,22.62,22.19,12:26:40
53165,1/23/2021,23.87,22.56,22.19,22.06,22.62,22.19,12:26:51
53166,1/23/2021,23.81,22.56,22.12,22,22.62,22.19,12:27:03
53167,1/23/2021,23.87,22.56,22.12,22,22.62,22.19,12:27:15
53168,1/23/2021,23.87,22.56,22.12,22,22.62,22.19,12:27:26
53169,1/23/2021,23.81,22.56,22.12,22,22.62,22.25,12:27:38
53170,1/23/2021,23.81,22.5,22.12,22,22.69,22.19,12:27:49
53171,1/23/2021,23.81,22.56,22.12,22,22.62,22.19,12:28:01
53172,1/23/2021,23.87,22.5,22.12,22,22.69,22.12,12:28:13
53173,1/23/2021,23.87,22.5,22.12,22,22.69,22.12,12:28:24
53174,1/23/2021,23.81,22.56,22.12,22.06,22.69,22.19,12:28:35
53175,1/23/2021,23.87,22.56,22.12,22,22.69,22.19,12:28:47
53176,1/23/2021,23.81,22.5,22.12,22,22.69,22.12,12:28:58
53177,1/23/2021,23.75,22.56,22.12,22,22.69,22.12,12:29:10
53178,1/23/2021,23.81,22.56,22.12,22,22.62,22.19,12:29:21
53179,1/23/2021,23.75,22.56,22.12,22.06,22.69,22.19,12:29:33
53180,1/23/2021,23.75,22.56,22.19,22,22.62,22.12,12:29:44
53181,1/23/2021,23.81,22.5,22.12,22,22.69,22.19,12:29:56
53182,1/23/2021,23.81,22.56,22.19,22,22.69,22.12,12:30:07
53183,1/23/2021,23.69,22.5,22.19,22,22.62,22.19,12:30:19
53184,1/23/2021,23.69,22.5,22.12,22,22.69,22.19,12:30:30
53185,1/23/2021,23.75,22.56,22.12,22,22.62,22.12,12:30:42
53186,1/23/2021,23.69,22.56,22.12,22,22.69,22.19,12:30:53
53187,1/23/2021,23.69,22.5,22.12,22,22.69,22.19,12:31:05
53188,1/23/2021,23.69,22.5,22.19,22,22.62,22.25,12:31:17
53189,1/23/2021,23.75,22.5,22.12,22,22.69,22.19,12:31:28
53190,1/23/2021,23.75,22.56,22.12,22,22.69,22.19,12:31:39
53191,1/23/2021,23.81,22.56,22.19,22,22.69,22.25,12:31:51
53192,1/23/2021,23.75,22.5,22.12,22,22.62,22.19,12:32:03
53193,1/23/2021,23.75,22.5,22.12,22,22.69,22.19,12:32:14
53194,1/23/2021,23.75,22.56,22.19,22,22.62,22.12,12:32:26
53195,1/23/2021,23.75,22.5,22.19,22,22.69,22.19,12:32:37
53196,1/23/2021,23.75,22.5,22.12,22,22.62,22.12,12:32:49
53197,1/23/2021,23.75,22.56,22.12,22,22.69,22.12,12:33:00
53198,1/23/2021,23.69,22.5,22.12,22.06,22.62,22.19,12:33:12
53199,1/23/2021,23.69,22.5,22.19,22,22.62,22.19,12:33:23
53200,1/23/2021,23.69,22.5,22.19,22,22.62,22.19,12:33:35
53201,1/23/2021,23.75,22.5,22.19,22,22.62,22.19,12:33:47
53202,1/23/2021,23.75,22.56,22.12,22.06,22.69,22.12,12:33:58
53203,1/23/2021,23.75,22.56,22.19,22,22.62,22.19,12:34:10
53204,1/23/2021,23.75,22.56,22.12,22,22.69,22.19,12:34:21
53205,1/23/2021,23.69,22.56,22.12,22,22.62,22.19,12:34:33
53206,1/23/2021,23.69,22.56,22.12,22,22.62,22.19,12:34:44
53207,1/23/2021,23.75,22.56,22.12,22,22.62,22.19,12:34:56
53208,1/23/2021,23.75,22.56,22.19,22,22.62,22.12,12:35:07
53209,1/23/2021,23.75,22.56,22.19,22,22.62,22.19,12:35:18
53210,1/23/2021,23.69,22.56,22.19,21.94,22.62,22.12,12:35:30
53211,1/23/2021,23.69,22.56,22.12,22,22.62,22.19,12:35:42
53212,1/23/2021,23.75,22.56,22.12,22,22.62,22.19,12:35:53
53213,1/23/2021,23.75,22.56,22.12,21.94,22.62,22.25,12:36:05
53214,1/23/2021,23.69,22.56,22.12,22,22.62,22.25,12:36:16
53215,1/23/2021,23.69,22.56,22.12,22,22.62,22.19,12:36:28
53216,1/23/2021,23.75,22.56,22.12,22,22.62,22.25,12:36:39
53217,1/23/2021,23.69,22.56,22.12,22,22.62,22.19,12:36:51
53218,1/23/2021,23.69,22.56,22.12,22,22.62,22.19,12:37:02
53219,1/23/2021,23.75,22.56,22.12,22,22.62,22.19,12:37:14
53220,1/23/2021,23.69,22.5,22.12,22,22.62,22.19,12:37:25
53221,1/23/2021,23.69,22.56,22.12,22,22.62,22.19,12:37:37
53222,1/23/2021,23.69,22.5,22.12,22,22.62,22.19,12:37:48
53223,1/23/2021,23.69,22.56,22.12,22,22.62,22.19,12:38:00
53224,1/23/2021,23.69,22.56,22.12,22,22.62,22.19,12:38:12
53225,1/23/2021,23.69,22.56,22.12,22.06,22.62,22.19,12:38:23
53226,1/23/2021,23.69,22.5,22.12,22.06,22.62,22.19,12:38:34
53227,1/23/2021,23.75,22.56,22.12,22,22.62,22.19,12:38:46
53228,1/23/2021,23.69,22.56,22.12,22,22.62,22.12,12:38:58
53229,1/23/2021,23.62,22.56,22.12,22,22.62,22.19,12:39:09
53230,1/23/2021,23.62,22.56,22.12,22.06,22.62,22.19,12:39:21
53231,1/23/2021,23.69,22.56,22.12,22,22.69,22.19,12:39:32
53232,1/23/2021,23.62,22.56,22.12,22,22.62,22.19,12:39:43
53233,1/23/2021,23.69,22.56,22.12,22,22.62,22.19,12:39:55
53234,1/23/2021,23.69,22.5,22.12,22.06,22.62,22.19,12:40:06
53235,1/23/2021,23.69,22.56,22.12,22,22.62,22.19,12:40:18
53236,1/23/2021,23.69,22.56,22.12,22,22.62,22.19,12:40:29
53237,1/23/2021,23.62,22.56,22.12,22,22.62,22.19,12:40:41
53238,1/23/2021,23.69,22.56,22.12,22,22.62,22.19,12:40:52
53239,1/23/2021,23.62,22.56,22.19,22,22.62,22.19,12:41:04
53240,1/23/2021,23.75,22.56,22.12,22,22.69,22.19,12:41:16
53241,1/23/2021,23.62,22.5,22.12,22.06,22.62,22.12,12:41:27
53242,1/23/2021,23.62,22.56,22.12,22.06,22.62,22.19,12:41:39
53243,1/23/2021,23.69,22.56,22.12,22.06,22.62,22.19,12:41:51
53244,1/23/2021,23.69,22.56,22.12,22.06,22.62,22.19,12:42:02
53245,1/23/2021,23.69,22.56,22.12,22,22.62,22.19,12:42:13
53246,1/23/2021,23.69,22.56,22.12,22,22.62,22.19,12:42:25
53247,1/23/2021,23.62,22.56,22.19,22,22.62,22.25,12:42:36
53248,1/23/2021,23.62,22.56,22.12,22,22.62,22.19,12:42:48
53249,1/23/2021,23.62,22.56,22.12,22,22.62,22.12,12:42:59
53250,1/23/2021,23.62,22.56,22.12,22,22.62,22.19,12:43:11
53251,1/23/2021,23.62,22.5,22.12,22.06,22.62,22.19,12:43:22
53252,1/23/2021,23.62,22.56,22.12,22.06,22.62,22.19,12:43:34
53253,1/23/2021,23.62,22.56,22.12,22,22.62,22.25,12:43:45
53254,1/23/2021,23.62,22.56,22.12,22,22.62,22.19,12:43:57
53255,1/23/2021,23.62,22.56,22.19,22.06,22.62,22.19,12:44:08
53256,1/23/2021,23.69,22.56,22.12,22,22.62,22.19,12:44:20
53257,1/23/2021,23.62,22.56,22.19,22,22.69,22.19,12:44:31
53258,1/23/2021,23.69,22.62,22.19,22,22.62,22.19,12:44:43
53259,1/23/2021,23.75,22.56,22.12,22,22.62,22.19,12:44:55
53260,1/23/2021,23.75,22.56,22.19,22,22.69,22.19,12:45:06
53261,1/23/2021,23.69,22.56,22.12,22,22.69,22.19,12:45:18
53262,1/23/2021,23.69,22.56,22.12,22,22.69,22.25,12:45:29
53263,1/23/2021,23.69,22.56,22.12,22,22.69,22.19,12:45:41
53264,1/23/2021,23.69,22.56,22.12,22,22.69,22.19,12:45:52
53265,1/23/2021,23.62,22.56,22.19,22.06,22.69,22.19,12:46:03
53266,1/23/2021,23.62,22.56,22.12,22.06,22.69,22.19,12:46:16
53267,1/23/2021,23.69,22.56,22.19,22,22.62,22.19,12:46:27
53268,1/23/2021,23.69,22.56,22.12,22,22.62,22.19,12:46:39
53269,1/23/2021,23.69,22.62,22.12,22,22.62,22.19,12:46:50
53270,1/23/2021,23.69,22.56,22.12,22,22.62,22.19,12:47:01
53271,1/23/2021,23.69,22.56,22.19,22,22.62,22.12,12:47:13
53272,1/23/2021,23.69,22.56,22.12,22.06,22.69,22.12,12:47:24
53273,1/23/2021,23.69,22.56,22.19,22.06,22.69,22.12,12:47:36
53274,1/23/2021,23.62,22.56,22.19,22.06,22.62,22.19,12:47:47
53275,1/23/2021,23.75,22.56,22.19,22,22.69,22.19,12:47:59
53276,1/23/2021,23.62,22.56,22.19,22.06,22.69,22.19,12:48:10
53277,1/23/2021,23.75,22.56,22.19,22,22.69,22.19,12:48:22
53278,1/23/2021,23.69,22.56,22.19,22.06,22.69,22.25,12:48:33
53279,1/23/2021,23.69,22.56,22.19,22.06,22.69,22.25,12:48:45
53280,1/23/2021,23.69,22.56,22.12,22,22.69,22.25,12:48:56
53281,1/23/2021,23.75,22.56,22.25,22.06,22.69,22.19,12:49:08
53282,1/23/2021,23.75,22.56,22.19,22,22.69,22.19,12:49:19
53283,1/23/2021,23.69,22.56,22.25,22.06,22.69,22.25,12:49:31
53284,1/23/2021,23.69,22.62,22.25,22.06,22.69,22.19,12:49:42
53285,1/23/2021,23.62,22.56,22.19,22.06,22.69,22.25,12:49:54
53286,1/23/2021,23.62,22.62,22.25,22.06,22.75,22.25,12:50:06
53287,1/23/2021,23.69,22.56,22.19,22.06,22.69,22.19,12:50:17
53288,1/23/2021,23.62,22.56,22.25,22.06,22.69,22.19,12:50:29
53289,1/23/2021,23.69,22.56,22.25,22.06,22.69,22.25,12:50:40
53290,1/23/2021,23.69,22.56,22.19,22.06,22.69,22.19,12:50:52
53291,1/23/2021,23.69,22.56,22.19,22.06,22.75,22.25,12:51:03
53292,1/23/2021,23.69,22.56,22.19,22.12,22.69,22.19,12:51:15
53293,1/23/2021,23.69,22.62,22.19,22.12,22.69,22.25,12:51:26
53294,1/23/2021,23.62,22.62,22.19,22.06,22.75,22.19,12:51:38
53295,1/23/2021,23.62,22.56,22.19,22.12,22.75,22.25,12:51:49
53296,1/23/2021,23.62,22.62,22.19,22.06,22.75,22.25,12:52:01
53297,1/23/2021,23.62,22.62,22.25,22.12,22.75,22.25,12:52:12
53298,1/23/2021,23.62,22.62,22.25,22.12,22.75,22.25,12:52:24
53299,1/23/2021,23.62,22.62,22.25,22.12,22.75,22.25,12:52:35
53300,1/23/2021,23.56,22.62,22.25,22.12,22.75,22.25,12:52:47
53301,1/23/2021,23.5,22.69,22.25,22.12,22.81,22.19,12:52:58
53302,1/23/2021,23.62,22.62,22.25,22.12,22.75,22.25,12:53:10
53303,1/23/2021,23.5,22.62,22.31,22.12,22.81,22.25,12:53:22
53304,1/23/2021,23.5,22.62,22.31,22.12,22.81,22.25,12:53:33
53305,1/23/2021,23.56,22.62,22.25,22.12,22.81,22.25,12:53:44
53306,1/23/2021,23.56,22.56,22.25,22.12,22.75,22.25,12:53:56
53307,1/23/2021,23.5,22.56,22.25,22.12,22.75,22.25,12:54:07
53308,1/23/2021,23.5,22.62,22.25,22.12,22.81,22.25,12:54:19
53309,1/23/2021,23.44,22.62,22.25,22.06,22.81,22.25,12:54:31
53310,1/23/2021,23.44,22.62,22.25,22.12,22.75,22.31,12:54:43
53311,1/23/2021,23.5,22.62,22.25,22.12,22.81,22.25,12:54:54
53312,1/23/2021,23.37,22.62,22.25,22.12,22.81,22.31,12:55:06
53313,1/23/2021,23.37,22.62,22.25,22.12,22.81,22.31,12:55:17
53314,1/23/2021,23.37,22.62,22.25,22.06,22.81,22.31,12:55:29
53315,1/23/2021,23.37,22.62,22.25,22.06,22.81,22.31,12:55:40
53316,1/23/2021,23.37,22.62,22.31,22.06,22.87,22.31,12:55:51
53317,1/23/2021,23.37,22.62,22.31,22.12,22.81,22.31,12:56:03
53318,1/23/2021,23.37,22.62,22.31,22.06,22.81,22.31,12:56:14
53319,1/23/2021,23.31,22.62,22.25,22.06,22.81,22.25,12:56:26
53320,1/23/2021,23.37,22.62,22.31,22.06,22.81,22.25,12:56:37
53321,1/23/2021,23.31,22.56,22.31,22.06,22.81,22.25,12:56:49
53322,1/23/2021,23.31,22.62,22.25,22.06,22.81,22.25,12:57:00
53323,1/23/2021,23.25,22.62,22.25,22.06,22.81,22.25,12:57:12
53324,1/23/2021,23.31,22.62,22.25,22.06,22.81,22.25,12:57:23
53325,1/23/2021,23.31,22.62,22.25,22.06,22.81,22.25,12:57:35
53326,1/23/2021,23.25,22.62,22.19,22.12,22.81,22.25,12:57:46
53327,1/23/2021,23.19,22.62,22.25,22.06,22.81,22.25,12:57:58
53328,1/23/2021,23.31,22.62,22.25,22,22.75,22.31,12:58:09
53329,1/23/2021,23.25,22.62,22.25,22.06,22.75,22.31,12:58:21
53330,1/23/2021,23.19,22.62,22.25,22.06,22.81,22.25,12:58:32
53331,1/23/2021,23.19,22.62,22.25,22.12,22.81,22.19,12:58:44
53332,1/23/2021,23.25,22.62,22.19,22.06,22.75,22.25,12:58:55
53333,1/23/2021,23.12,22.62,22.25,22.06,22.75,22.25,12:59:07
53334,1/23/2021,23.19,22.62,22.25,22.06,22.75,22.25,12:59:19
53335,1/23/2021,23.12,22.56,22.25,22.12,22.75,22.25,12:59:30
53336,1/23/2021,23.19,22.56,22.25,22.06,22.75,22.25,12:59:42
53337,1/23/2021,23.19,22.56,22.25,22.06,22.75,22.25,12:59:53
53338,1/23/2021,23.19,22.56,22.25,22.06,22.75,22.25,1:00:05
53339,1/23/2021,23.19,22.56,22.25,22.06,22.75,22.19,1:00:16
53340,1/23/2021,23.19,22.56,22.19,22.06,22.75,22.19,1:00:28
53341,1/23/2021,23.12,22.56,22.25,22.06,22.69,22.25,1:00:39
53342,1/23/2021,23.12,22.56,22.25,22.06,22.75,22.25,1:00:51
53343,1/23/2021,23.12,22.62,22.25,22.06,22.69,22.25,1:01:02
53344,1/23/2021,23.12,22.5,22.25,22.06,22.75,22.25,1:01:14
53345,1/23/2021,23.06,22.56,22.25,22.06,22.69,22.25,1:01:25
53346,1/23/2021,23.06,22.56,22.25,22.06,22.75,22.25,1:01:37
53347,1/23/2021,23.12,22.62,22.25,22.06,22.75,22.25,1:01:48
53348,1/23/2021,23.12,22.62,22.25,22.06,22.75,22.25,1:02:00
53349,1/23/2021,23.12,22.62,22.25,22.06,22.75,22.25,1:02:12
53350,1/23/2021,23,22.62,22.19,22,22.75,22.25,1:02:23
53351,1/23/2021,23.06,22.56,22.19,22,22.75,22.25,1:02:34
53352,1/23/2021,23,22.62,22.25,22.06,22.75,22.25,1:02:46
53353,1/23/2021,23.06,22.56,22.19,22,22.69,22.25,1:02:57
53354,1/23/2021,23.06,22.62,22.19,22.06,22.69,22.25,1:03:09
53355,1/23/2021,23,22.56,22.25,22.06,22.69,22.25,1:03:20
53356,1/23/2021,23,22.56,22.25,22.06,22.69,22.25,1:03:32
53357,1/23/2021,22.94,22.62,22.25,22,22.69,22.25,1:03:44
53358,1/23/2021,22.94,22.56,22.19,22,22.69,22.19,1:03:55
53359,1/23/2021,22.94,22.62,22.19,22,22.69,22.25,1:04:07
53360,1/23/2021,22.94,22.56,22.25,22,22.69,22.19,1:04:18
53361,1/23/2021,23,22.56,22.19,22.06,22.75,22.19,1:04:30
53362,1/23/2021,22.94,22.62,22.19,22,22.75,22.25,1:04:41
53363,1/23/2021,22.87,22.62,22.19,22.06,22.69,22.25,1:04:53
53364,1/23/2021,22.94,22.56,22.19,22,22.69,22.25,1:05:04
53365,1/23/2021,22.94,22.62,22.19,22,22.69,22.25,1:05:16
53366,1/23/2021,22.94,22.62,22.12,22.06,22.75,22.19,1:05:28
53367,1/23/2021,22.87,22.62,22.19,22,22.75,22.19,1:05:39
53368,1/23/2021,22.87,22.56,22.19,22.06,22.69,22.19,1:05:50
53369,1/23/2021,22.87,22.56,22.12,22,22.69,22.25,1:06:02
53370,1/23/2021,22.94,22.56,22.19,22,22.69,22.25,1:06:13
53371,1/23/2021,22.87,22.56,22.19,22.06,22.69,22.25,1:06:25
53372,1/23/2021,22.81,22.62,22.12,22.06,22.75,22.19,1:06:36
53373,1/23/2021,22.87,22.56,22.19,22,22.69,22.25,1:06:48
53374,1/23/2021,22.87,22.62,22.12,22,22.69,22.25,1:06:59
53375,1/23/2021,22.87,22.62,22.12,22,22.62,22.25,1:07:11
53376,1/23/2021,22.87,22.56,22.12,22,22.69,22.25,1:07:22
53377,1/23/2021,22.94,22.62,22.12,22,22.69,22.25,1:07:34
53378,1/23/2021,22.81,22.62,22.12,22,22.62,22.25,1:07:45
53379,1/23/2021,22.87,22.56,22.12,22,22.69,22.19,1:07:57
53380,1/23/2021,22.81,22.56,22.12,22,22.69,22.25,1:08:09
53381,1/23/2021,22.81,22.62,22.19,22,22.69,22.19,1:08:20
53382,1/23/2021,22.87,22.56,22.12,22.06,22.69,22.25,1:08:32
53383,1/23/2021,22.81,22.56,22.12,22,22.69,22.25,1:08:43
53384,1/23/2021,22.81,22.56,22.12,22,22.69,22.25,1:08:55
53385,1/23/2021,22.81,22.62,22.12,22,22.69,22.19,1:09:06
53386,1/23/2021,22.75,22.56,22.12,22,22.69,22.25,1:09:18
53387,1/23/2021,22.75,22.56,22.12,21.94,22.69,22.19,1:09:29
53388,1/23/2021,22.81,22.56,22.12,22,22.62,22.25,1:09:41
53389,1/23/2021,22.75,22.56,22.12,22,22.69,22.25,1:09:52
53390,1/23/2021,22.75,22.56,22.12,22,22.62,22.19,1:10:04
53391,1/23/2021,22.75,22.56,22.12,22,22.62,22.19,1:10:15
53392,1/23/2021,22.69,22.56,22.12,22,22.62,22.19,1:10:27
53393,1/23/2021,22.75,22.56,22.12,22,22.69,22.31,1:10:39
53394,1/23/2021,22.75,22.56,22.12,22,22.62,22.25,1:10:50
53395,1/23/2021,22.75,22.56,22.12,22,22.62,22.25,1:11:01
53396,1/23/2021,22.75,22.62,22.12,22,22.62,22.25,1:11:13
53397,1/23/2021,22.81,22.62,22.12,22,22.62,22.25,1:11:24
53398,1/23/2021,22.75,22.56,22.12,22,22.62,22.25,1:11:37
53399,1/23/2021,22.75,22.56,22.12,22,22.62,22.25,1:11:48
53400,1/23/2021,22.75,22.56,22.12,22.06,22.69,22.19,1:12:00
53401,1/23/2021,22.75,22.56,22.12,22.06,22.69,22.19,1:12:19
53402,1/23/2021,22.75,22.56,22.12,22,22.62,22.25,1:12:30
53403,1/23/2021,22.81,22.56,22.12,22,22.69,22.19,1:12:42
53404,1/23/2021,22.81,22.56,22.12,22,22.62,22.25,1:12:54
53405,1/23/2021,22.75,22.56,22.12,21.94,22.62,22.19,1:13:06
53406,1/23/2021,22.75,22.56,22.12,22,22.62,22.25,1:13:17
53407,1/23/2021,22.81,22.56,22.12,22,22.62,22.25,1:13:28
53408,1/23/2021,22.81,22.56,22.06,22,22.62,22.25,1:13:40
53409,1/23/2021,22.81,22.56,22.12,22,22.62,22.25,1:13:51
53410,1/23/2021,22.81,22.56,22.06,22,22.62,22.25,1:14:03
53411,1/23/2021,22.81,22.56,22.12,22,22.62,22.25,1:14:14
53412,1/23/2021,22.81,22.56,22.06,22,22.62,22.25,1:14:26
53413,1/23/2021,22.81,22.56,22.06,22,22.62,22.25,1:14:46
53414,1/23/2021,22.87,22.56,22.12,22,22.56,22.25,1:14:57
53415,1/23/2021,22.81,22.56,22.12,21.94,22.62,22.25,1:15:09
53416,1/23/2021,22.81,22.56,22.12,21.94,22.62,22.25,1:15:20
53417,1/23/2021,22.81,22.56,22.12,21.94,22.62,22.19,1:15:31
53418,1/23/2021,22.81,22.56,22.06,21.94,22.62,22.19,1:15:43
53419,1/23/2021,22.81,22.56,22.12,22,22.62,22.19,1:15:55
53420,1/23/2021,22.75,22.56,22.12,22,22.56,22.25,1:16:06
53421,1/23/2021,22.81,22.56,22.12,22,22.62,22.25,1:16:17
53422,1/23/2021,22.75,22.56,22.12,22,22.62,22.25,1:16:29
53423,1/23/2021,22.75,22.56,22.06,22,22.62,22.25,1:16:40
53424,1/23/2021,22.81,22.56,22.06,22,22.56,22.25,1:16:52
53425,1/23/2021,22.75,22.56,22.06,22,22.62,22.25,1:17:04
53426,1/23/2021,22.81,22.62,22.06,22,22.62,22.25,1:17:15
53427,1/23/2021,22.75,22.56,22.06,22,22.62,22.31,1:17:27
53428,1/23/2021,22.81,22.56,22.06,22,22.62,22.25,1:17:38
53429,1/23/2021,22.81,22.5,22.06,22,22.62,22.25,1:17:50
53430,1/23/2021,22.75,22.62,22.06,21.94,22.62,22.31,1:18:01
53431,1/23/2021,22.75,22.56,22.06,22,22.62,22.25,1:18:13
53432,1/23/2021,22.75,22.56,22.06,22,22.62,22.25,1:18:24
53433,1/23/2021,22.81,22.56,22.12,22,22.62,22.25,1:18:36
53434,1/23/2021,22.75,22.56,22.06,22,22.62,22.25,1:18:48
53435,1/23/2021,22.75,22.5,22.06,22,22.62,22.31,1:18:59
53436,1/23/2021,22.69,22.56,22.06,22,22.62,22.25,1:19:10
53437,1/23/2021,22.69,22.56,22.06,22,22.62,22.25,1:19:22
53438,1/23/2021,22.69,22.56,22.12,22,22.62,22.25,1:19:33
53439,1/23/2021,22.69,22.56,22.06,22,22.62,22.25,1:19:45
53440,1/23/2021,22.62,22.5,22.06,22,22.62,22.25,1:19:56
53441,1/23/2021,22.69,22.56,22.06,22,22.62,22.31,1:20:08
53442,1/23/2021,22.62,22.56,22.06,22,22.62,22.25,1:20:20
53443,1/23/2021,22.69,22.56,22.06,22,22.62,22.25,1:20:31
53444,1/23/2021,22.56,22.5,22.06,22,22.62,22.19,1:20:43
53445,1/23/2021,22.62,22.56,22.12,22,22.62,22.19,1:20:54
53446,1/23/2021,22.62,22.56,22.06,22,22.62,22.19,1:21:05
53447,1/23/2021,22.62,22.56,22.06,21.94,22.56,22.25,1:21:17
53448,1/23/2021,22.56,22.5,22.06,21.94,22.56,22.19,1:21:29
53449,1/23/2021,22.56,22.56,22.06,22,22.56,22.19,1:21:40
53450,1/23/2021,22.56,22.56,22.06,22,22.56,22.19,1:21:52
